date,diff
2016-12-26,36.5488075122
2016-12-25,34.6749528005
2016-12-24,40.901067095
2016-12-23,30.6775432622
2016-12-22,29.6942154754
2016-12-21,28.4338325234
2016-12-20,27.1540726039
2016-12-19,26.7775471947
2016-12-18,25.8144111664
2016-12-17,29.2364409005
2016-12-16,29.0228327839
2016-12-15,28.685171962
2016-12-14,26.4738263577
2016-12-13,26.8394692002
2016-12-12,25.4876776522
2016-12-11,24.893030658
2016-12-10,25.9372591996
2016-12-09,26.3602372133
2016-12-08,23.7136542579
2016-12-07,23.25408158
2016-12-06,26.7145445714
2016-12-05,32.1283563726
2016-12-04,30.1403850665
2016-12-03,30.7620503597
2016-12-02,29.7611571898
2016-12-01,27.3563820404
2016-11-30,26.5916958186
2016-11-29,27.1392483846
2016-11-28,26.6445054945
2016-11-27,25.4587147635
2016-11-26,27.9725882396
2016-11-25,29.3840787021
2016-11-24,30.6520929353
2016-11-23,29.7700218939
2016-11-22,28.1029302527
2016-11-21,28.5772964899
2016-11-20,32.154233026
2016-11-19,31.2192256719
2016-11-18,30.1479557262
2016-11-17,29.6303924506
2016-11-16,23.357718722
2016-11-15,20.7746608331
2016-11-14,18.6350980033
2016-11-13,17.698881951
2016-11-12,21.3366800905
2016-11-11,21.1095523766
2016-11-10,21.4191516402
2016-11-09,17.9283957867
2016-11-08,17.5845821246
2016-11-07,18.2161663863
2016-11-06,13.9738415384
2016-11-05,13.140507764
2016-11-04,14.0610624074
2016-11-03,22.2960535835
2016-11-02,20.8647118763
2016-11-01,19.002665482
2016-10-31,15.7786085435
2016-10-30,19.110818686
2016-10-29,23.7843306582
2016-10-28,23.4565453782
2016-10-27,22.4833232262
2016-10-26,18.0627557981
2016-10-25,17.7860181896
2016-10-24,16.5121210942
2016-10-23,18.6477290819
2016-10-22,13.4879004738
2016-10-21,14.0712283659
2016-10-20,12.3030543559
2016-10-19,12.9986204753
2016-10-18,12.1773397873
2016-10-17,13.2738893098
2016-10-16,13.1912239308
2016-10-15,14.6252116603
2016-10-14,13.6809907725
2016-10-13,14.082480315
2016-10-12,12.7238173786
2016-10-11,10.1199054932
2016-10-10,8.30894916807
2016-10-09,5.75990225574
2016-10-08,6.31636093491
2016-10-07,5.54510324817
2016-10-06,2.75286355071
2016-10-05,3.40692617694
2016-10-04,2.31406352478
2016-10-03,1.80510795253
2016-10-02,2.58676314268
2016-10-01,5.05941076492
2016-09-30,4.11315759557
2016-09-29,4.09574683574
2016-09-28,13.0642501709
2016-09-27,2.15457115928
2016-09-26,-3.76140035907
2016-09-25,-4.69504541877
2016-09-24,-8.31007725556
2016-09-23,-10.0275498866
2016-09-22,-9.97301854975
2016-09-21,-8.83298464051
2016-09-20,-8.17219191732
2016-09-19,-9.536958721
2016-09-18,-9.48866288763
2016-09-17,-8.81452898247
2016-09-16,-10.7327858809
2016-09-15,-9.89450842321
2016-09-14,-10.8145262917
2016-09-13,-11.0828109102
2016-09-12,-12.3516983585
2016-09-11,-8.26703860023
2016-09-10,-8.09815038265
2016-09-09,-7.81054489198
2016-09-08,-7.59166955801
2016-09-07,-9.91562375183
2016-09-06,-8.18157717642
2016-09-05,-9.28216158086
2016-09-04,-9.70801309784
2016-09-03,-14.9771969684
2016-09-02,-12.2623700559
2016-09-01,-12.5464228574
2016-08-31,-16.5429731925
2016-08-30,-15.4114754098
2016-08-29,-15.2872894577
2016-08-28,-18.2797427653
2016-08-27,-15.9832438492
2016-08-26,-17.3333117241
2016-08-25,-11.1015460601
2016-08-24,-9.10918760419
2016-08-23,-12.0419646792
2016-08-22,-12.8096844947
2016-08-21,-13.4509193962
2016-08-20,-16.4750844685
2016-08-19,-19.2671086867
2016-08-18,-0.281764705882
2016-08-17,-13.3687677418
2016-08-16,-18.7036450232
2016-08-15,-23.7800595238
2016-08-14,-21.569307503
2016-08-13,-20.2143719807
2016-08-12,-19.6763207934
2016-08-11,-17.6197836167
2016-08-10,-13.1091857832
2016-08-09,-12.5039339103
2016-08-08,-12.5680884975
2016-08-07,-4.56871084217
2016-08-06,-0.128736341036
2016-08-05,1.42688910697
2016-08-04,1.82753094552
2016-08-03,-5.15465346535
2016-08-02,3.73855346888
2016-08-01,8.4665874608
2016-07-31,12.4082405873
2016-07-30,15.464379579
2016-07-29,22.689961406
2016-07-28,23.255572189
2016-07-27,24.4167310081
2016-07-26,21.6379206368
2016-07-25,26.4124880584
2016-07-24,29.0291224554
2016-07-23,34.3420193239
2016-07-22,42.5015468763
2016-07-21,50.1433334411
2016-07-20,52.9065069633
2016-07-19,54.7340290795
2016-07-18,57.4444918709
2016-07-17,53.9821502519
2016-07-16,53.2955282575
2016-07-15,52.2054385262
2016-07-14,47.0911558974
2016-07-13,49.6170450832
2016-07-12,46.3994616017
2016-07-11,46.0161634191
2016-07-10,45.9868512523
2016-07-09,49.3190172758
2016-07-08,45.4645835311
2016-07-07,47.5278208554
2016-07-06,53.3554426451
2016-07-05,49.7348602236
2016-07-04,51.0343882382
2016-07-03,52.0902819703
2016-07-02,51.2968121018
2016-07-01,53.7869913804
2016-06-30,47.6423885017
2016-06-29,46.5488327047
2016-06-28,52.5902375649
2016-06-27,50.7503635704
2016-06-26,52.7711774169
2016-06-25,55.0251508802
2016-06-24,56.139680483
2016-06-23,34.4551314587
2016-06-22,45.0350834745
2016-06-21,51.3258454106
2016-06-20,65.90870645
2016-06-19,65.509289076
2016-06-18,67.4519506959
2016-06-17,65.9808199266
2016-06-16,66.5561292166
2016-06-15,57.6718201897
2016-06-14,62.8895056833
2016-06-13,61.4924768092
2016-06-12,46.73526483
2016-06-11,35.4699117857
2016-06-10,35.1455823293
2016-06-09,35.7180851064
2016-06-08,35.7625624449
2016-06-07,38.5604810756
2016-06-06,38.911572326
2016-06-05,38.5140278382
2016-06-04,38.9999945581
2016-06-03,31.9646523731
2016-06-02,28.3552821198
2016-06-01,28.0110008049
2016-05-31,30.6932400606
2016-05-30,29.9256832672
2016-05-29,26.1113119392
2016-05-28,19.8187955712
2016-05-27,15.2755329373
2016-05-26,9.41984815913
2016-05-25,9.34301389306
2016-05-24,4.98175984412
2016-05-23,2.84338929696
2016-05-22,5.34065051533
2016-05-21,5.35079513564
2016-05-20,6.20893120558
2016-05-19,8.39300027435
2016-05-18,8.86335437234
2016-05-17,7.73582981282
2016-05-16,10.9403138137
2016-05-15,10.1893150685
2016-05-14,10.2835353234
2016-05-13,8.37796501165
2016-05-12,6.32483221477
2016-05-11,7.13878807492
2016-05-10,7.94807804325
2016-05-09,7.98067767982
2016-05-08,8.91000100491
2016-05-07,9.67691223505
2016-05-06,4.4363463519
2016-05-05,4.57490202351
2016-05-04,5.21118519234
2016-05-03,4.19682592546
2016-05-02,4.0465083595
2016-05-01,8.87731417519
2016-04-30,8.30657013772
2016-03-14,5.07574901074
2016-03-13,4.87541457969
2016-03-12,8.24323529412
2016-03-11,2.37573988486
2016-03-10,-5.51864070753
2016-03-09,-6.16797735768
2016-03-08,-10.3524891528
2016-03-07,-9.1846161761
2016-03-06,-10.2427538869
2016-03-05,-11.3176533153
2016-03-04,-12.6334561883
2016-01-18,16.5415986949
2016-01-17,17.6470917226
2016-01-16,11.4094211903
2016-01-15,19.7052003975
2016-01-14,30.5329276671
2016-01-13,27.2873251804
2016-01-12,32.1824659804
2016-01-11,37.3037927599
2016-01-10,35.961492943
2016-01-09,33.9326206673
2016-01-08,35.527282426
2016-01-07,39.128101093
2016-01-06,38.7775865217
2016-01-05,21.6008441363
2016-01-04,13.7219220927
2016-01-03,10.2059819413
2016-01-02,13.2061831046
2016-01-01,9.62740712241
2015-12-31,8.9036896667
2015-12-30,-12.9265033408
2015-12-29,9.06306925208
2015-12-28,27.2089114458
2015-12-27,32.9256853004
2015-12-26,32.5847750865
2015-12-25,42.4061962134
2015-12-24,43.8734727152
2015-12-23,48.0442405066
2015-12-22,50.5656602264
2015-12-21,55.1941412891
2015-12-20,53.1416242122
2015-12-19,64.4754420432
2015-12-18,68.5290946124
2015-12-17,71.1620379885
2015-12-16,76.7938255896
2015-12-15,78.3935918337
2015-12-14,72.2889930453
2015-12-13,72.7707792208
2015-12-12,63.3620871029
2015-12-11,70.641092103
2015-12-10,69.4966676574
2015-12-09,69.5385796198
2015-12-08,65.824
2015-12-07,67.7111653841
2015-12-06,66.6451850488
2015-12-05,61.1240130051
2015-12-04,55.450699642
2015-12-03,53.5439279945
2015-12-02,56.4565117349
2015-12-01,56.2578096419
2015-11-30,66.470643583
2015-11-29,61.4379084967
2015-11-28,58.0507079355
2015-11-27,60.4564590133
2015-11-26,53.7005372037
2015-11-25,45.2779018057
2015-11-24,43.8224863936
2015-11-23,44.8866855524
2015-11-22,46.0136564724
2015-11-21,47.1723475756
2015-11-20,43.5141151284
2015-11-19,46.4994474076
2015-11-18,52.7760237043
2015-11-17,51.9928585215
2015-11-16,48.1866076501
2015-11-15,47.9785679493
2015-11-14,50.1192504259
2015-11-13,50.4842084773
2015-11-12,46.8967176822
2015-11-11,44.9500988142
2015-11-10,62.6071979005
2015-11-09,70.324585138
2015-11-08,74.6997696715
2015-11-07,69.7169152468
2015-11-06,70.9326203309
2015-11-05,69.1198147464
2015-11-04,103.660797034
2015-11-03,70.4358715596
2015-11-02,40.7393459678
2015-11-01,33.4387645937
2015-10-31,35.8595744681
2015-10-30,42.3813745837
2015-10-29,37.3311233623
2015-10-28,31.3841318782
2015-10-27,30.6102918607
2015-10-26,24.2856956368
2015-10-25,30.4625984252
2015-10-24,22.5135994393
2015-10-23,19.1735659924
2015-10-22,20.5795088409
2015-10-21,15.6682517894
2015-10-20,18.5275479314
2015-10-19,21.9435736677
2015-10-18,15.054187624
2015-10-17,17.2478511539
2015-10-16,12.5174077942
2015-10-15,6.34307037158
2015-10-14,3.22400543271
2015-10-13,-6.00243463624
2015-10-12,-7.96173093233
2015-10-11,-8.26067017914
2015-10-10,-11.0221153171
2015-10-09,-10.9072079536
2015-10-08,-9.85833333333
2015-10-07,-9.81139148695
2015-10-06,-9.41152092831
2015-10-05,-11.8653062669
2015-10-04,-12.8242323199
2015-10-03,-14.267889556
2015-10-02,-17.4077058298
2015-10-01,-16.9109313323
2015-09-30,-18.8398022913
2015-09-29,-19.1329417883
2015-09-28,-19.2110258337
2015-09-27,-19.0848594567
2015-09-26,-19.1969826386
2015-09-25,-18.7567567568
2015-09-24,-21.0809305945
2015-09-23,-21.3108499924
2015-09-22,-22.3185410432
2015-09-21,-21.7021440394
