date,diff
2016-04-09,-6.15965507564
2016-04-08,-5.0018965864
2016-04-07,-1.96607229731
2016-04-06,-3.45882962196
2016-04-05,2.15378698387
2016-04-04,1.769767506
2016-04-03,2.71833606398
2016-04-02,5.8245212918
2016-04-01,10.4590854392
2016-03-31,6.6998540146
2016-03-30,10.4658050233
2016-03-29,7.64452812261
2016-03-28,6.14476658202
2016-03-27,8.7284764366
2016-03-26,11.0959881129
2016-03-25,10.3223995272
2016-03-24,10.4371875647
2016-03-23,20.707773894
2016-03-22,22.0767883176
2016-03-21,19.2012125451
2016-03-20,19.7434927424
2016-03-19,18.0402401428
2016-03-18,20.9026909665
2016-03-17,18.8496273851
2016-03-16,19.7051562586
2016-03-15,18.6089869178
2016-03-14,25.1320170865
2016-03-13,19.403874352
2016-03-12,18.95123773
2016-03-11,24.2906316014
2016-03-10,20.3442307692
2016-03-09,23.6144976377
2016-03-08,6.72110749907
2016-03-07,5.20377943873
2016-03-06,2.92178304404
2016-03-05,2.36221788799
2016-03-04,5.98471837782
2016-01-18,75.1030017657
2016-01-17,73.7273658537
2016-01-16,65.0136399065
2016-01-15,76.0346617576
2016-01-14,94.8875855327
2016-01-13,97.0929055128
2016-01-12,101.068046044
2016-01-11,101.455097148
2016-01-10,97.4019932106
2016-01-09,95.4817966903
2016-01-08,96.9191753158
2016-01-07,96.0202699547
2016-01-06,86.6527099325
2016-01-05,85.2424423139
2016-01-04,85.0738802168
2016-01-03,82.2500289654
2016-01-02,89.5362663496
2016-01-01,92.4098602
2015-12-31,89.4001363327
2015-12-30,90.7782385948
2015-12-29,93.0996663754
2015-12-28,86.7116744501
2015-12-27,89.4940778488
2015-12-26,86.9820107369
2015-12-25,99.4009661836
2015-12-24,104.694913392
2015-12-23,97.7443105888
2015-12-22,103.007021471
2015-12-21,108.677857274
2015-12-20,100.647303503
2015-12-19,107.51360199
2015-12-18,104.552092066
2015-12-17,98.3127962085
2015-12-16,94.8226913987
2015-12-15,79.8317481437
2015-12-14,70.3439857179
2015-12-13,67.6162140908
