date,diff
2016-08-19,-3.39742552969
2016-08-18,-4.87804878049
2016-08-17,-2.70963273586
2016-08-16,-5.72879575476
2016-08-15,-4.57579375443
2016-08-14,-2.34569837074
2016-08-13,1.85392576201
2016-08-12,1.88940931261
2016-08-11,2.89575289575
2016-08-10,10.4641076822
2016-08-09,0.140558120409
2016-08-08,-3.62578559885
2016-08-07,-5.73530186261
2016-08-06,-11.7239173086
2016-08-05,-12.735162999
2016-08-04,-12.4451304891
2016-08-03,-19.6521079258
2016-08-02,-9.1318619322
2016-08-01,-7.34978146999
2016-07-31,-5.0884181403
2016-07-30,-1.93365046025
2016-07-29,-2.24145341533
2016-07-28,-1.83477123317
2016-07-27,-2.74440576015
2016-07-26,-4.29604284244
2016-07-25,-2.9689983263
2016-07-24,-0.92222878
2016-07-23,-1.3431626969
2016-07-22,0.790320697764
2016-07-21,1.22894810716
2016-07-20,1.20524466251
2016-07-19,4.20732955709
2016-07-18,4.86186906037
2016-07-17,2.98351741716
2016-07-16,0.814521100245
2016-07-15,2.30872826458
2016-07-14,1.54273092631
2016-07-13,-1.2418320945
2016-07-12,-3.45331219284
2016-07-11,-2.48148515506
2016-07-10,-4.48613376835
2016-07-09,-1.96721311475
2016-07-08,-3.34820657067
2016-07-07,1.17128230326
2016-07-06,6.70293171535
2016-07-05,3.03204361303
2016-07-04,1.7793594306
2016-07-03,1.89015182942
2016-07-02,-2.01731884046
2016-07-01,-0.886098538311
2016-06-30,10.0952380952
2016-06-29,-3.88031375883
2016-06-28,-6.04798986538
2016-06-27,-12.4829992313
2016-06-26,-10.0521221147
2016-06-25,-7.43554635069
2016-06-24,-7.0789935812
2016-06--20,41.9455292111
2016-06-19,43.482832618
2016-06-18,50.8903255075
2016-06-17,53.5693757362
2016-06-16,61.943051487
2016-06-15,51.8682542894
2016-06-14,54.91964649
2016-06-13,56.6625565775
2016-06-12,40.9952787278
2016-06-11,31.7507899625
2016-06-10,29.0992231415
2016-06-09,26.0896868526
2016-06-08,25.2769535114
2016-06-07,28.8970533103
2016-06-06,27.8089435026
2016-06-05,26.1799875699
2016-06-04,26.9154228856
2016-06-03,20.9872842189
2016-06-02,20.728008089
2016-06-01,19.4940252987
2016-05-31,19.2198136913
2016-05-30,19.4566733068
2016-05-29,15.4320926377
2016-05-28,9.71238636223
2016-05-27,7.02651902716
2016-05-26,2.56554201987
2016-05-25,2.31702644016
2016-05-24,2.31332145157
2016-05-23,0.419878519589
2016-05-22,0.17359520246
2016-05-21,-0.847740823469
2016-05-20,-0.229869975852
2016-05-19,2.5165394402
2016-05-18,-2.24909515682
2016-05-17,-2.72501824194
2016-05-16,-0.827699221855
2016-05-15,-0.329207920792
2016-05-14,1.44064889732
2016-05-13,1.35340247913
2016-05-12,1.2773382315
2016-05-11,4.08325599894
2016-05-10,6.82998845866
2016-05-09,5.80985590672
2016-05-08,5.87817111863
2016-05-07,5.79194981704
2016-05-06,4.50562873112
2016-05-05,4.21188829582
2016-05-04,4.7570428182
2016-05-03,4.12515106754
2016-05-02,4.02135135135
2016-05-01,6.98836586487
2016-04-30,8.43051771117
2016-04-29,6.32692178808
2016-04-28,6.07490495322
2016-04-27,10.4252860311
2016-04-26,10.9112909731
2016-04-25,9.8794790034
2016-04-24,9.57359240546
2016-04-23,6.7010712753
2016-04-22,8.55985802842
2016-04-21,6.51305600087
2016-04-20,4.78117055302
2016-04-19,0.393215766864
2016-04-18,-0.317585301837
2016-04-17,1.29887448658
2016-04-16,2.36910330082
2016-04-15,1.69941967111
2016-04-14,1.43881401617
2016-04-13,0.820664603794
2016-04-12,0.0408527473473
2016-04-11,1.67022989706
2016-04-10,0.603516496757
2016-04-09,0.822143052891
2016-04-08,1.08127151026
2016-04-07,-0.600480599032
2016-04-06,-0.326947773973
2016-04-05,-0.877674748455
2016-04-04,-0.531876295088
2016-04-03,-0.0995811098964
2016-04-02,0.196703189518
2016-04-01,-3.5513551881
2016-03-31,-2.47202262692
2016-03-30,-2.12140643369
2016-03-29,0.944326537612
2016-03-28,3.23950825704
2016-03-27,2.50177057213
2016-03-26,1.79086603887
2016-01-18,-8.2207908278
2016-01-17,-7.63306285922
2016-01-16,-11.8749559051
2016-01-15,-13.8332355881
2016-01-14,-3.93434709148
2016-01-13,-0.722274801994
2016-01-12,3.80492224068
2016-01-11,3.08587892289
2016-01-10,-1.37048360482
2016-01-09,-3.00645129855
2016-01-08,-0.346635230558
2016-01-07,0.143540669856
2016-01-06,-3.50464485465
2016-01-05,-2.89708363461
2016-01-04,-1.32155911095
2016-01-03,-1.63341207217
2016-01-02,3.60674128052
2016-01-01,1.32266367644
2015-12-31,3.11234208707
2015-12-30,2.06912767458
2015-12-29,7.6726262069
2015-12-28,6.02460158672
2015-12-27,6.78966176348
2015-12-26,10.8711946494
2015-12-25,23.8424850177
2015-12-24,23.8355754858
2015-12-23,19.0418751143
2015-12-22,15.541958042
2015-12-21,13.0237697255
2015-12-20,20.5784565916
2015-12-19,25.9762534937
2015-12-18,24.9910502106
2015-12-17,26.5147289277
2015-12-16,35.3637439839
2015-12-15,37.1891038295
2015-12-14,30.5850500626
2015-12-13,30.4265275904
2015-12-12,26.1644059487
2015-12-11,29.9156053439
2015-12-10,23.193594584
2015-12-09,21.8702941126
2015-12-08,15.453820386
2015-12-07,21.1210246709
2015-12-06,21.4403307644
2015-12-05,12.4862129371
2015-12-04,8.59062664879
2015-12-03,8.66436125691
2015-12-02,16.4254171623
2015-12-01,2.63169231963
2015-11-30,-0.289423401146
2015-11-29,-3.38690997429
2015-11-28,-4.8314540736
2015-11-27,-5.29772210207
2015-11-26,-7.58244575937
2015-11-25,-30.3590416506
2015-11-24,-15.3472538397
2015-11-23,0.646319808599
2015-11-22,5.92192401534
2015-11-21,5.92310356772
2015-11-20,3.8885065382
2015-11-19,6.87388552848
2015-11-18,14.9907064422
2015-11-17,18.4426298348
2015-11-16,17.490059584
2015-11-15,12.9906506681
2015-11-14,21.2967077787
2015-11-13,23.72
2015-11-12,24.0345168777
2015-11-11,22.7353422682
2015-11-10,40.7102133292
2015-11-09,50.5284598899
2015-11-08,53.8514968396
2015-11-07,48.8020176545
2015-11-06,56.0718397243
2015-11-05,60.1044997172
2015-11-04,103.079789232
2015-11-03,65.0300817999
2015-11-02,39.9621499632
2015-11-01,33.6597364025
2015-10-31,34.5446266784
2015-10-30,34.9907862402
2015-10-29,33.986330345
2015-10-28,25.0772966007
2015-10-27,21.5388850654
2015-10-26,20.8366627497
2015-10-25,24.6113251781
2015-10-24,19.579006719
2015-10-23,18.7978850531
2015-10-22,15.0233568075
2015-10-21,11.3837549556
2015-10-20,11.0642240362
2015-10-19,10.3399433428
2015-10-18,11.0843952873
2015-10-17,13.9690004319
2015-10-16,9.62214407087
2015-10-15,7.55284916739
2015-10-14,7.38549544309
2015-10-13,5.6865397623
2015-10-12,6.60650350679
2015-10-11,5.69897710667
2015-10-10,5.00026603328
2015-10-09,4.74591121495
2015-10-08,4.7736506094
2015-10-07,7.5050215208
2015-10-06,6.15339067564
2015-10-05,3.32523091881
2015-10-04,4.6124976728
2015-10-03,1.90215111851
2015-10-02,-0.482205443041
2015-10-01,-0.347026824236
2015-09-30,-1.56323051194
2015-09-29,-2.80984621101
2015-09-28,-1.82930124713
2015-09-27,-3.56280193237
2015-09-26,-1.45412900478
2015-09-25,1.41837603512
2015-09-24,1.5185546875
2015-09-23,0.458581325007
2015-09-22,1.65979178943
2015-09-21,-1.4114010457
