2016-07-17,141.003915996
2016-07-16,137.735123138
2016-07-15,128.079470199
2016-07-14,127.266889581
2016-07-13,128.563719862
2016-07-12,121.165943305
2016-07-11,123.441337073
2016-07-10,123.193554502
2016-07-09,138.085539715
2016-07-08,144.748201439
2016-07-07,132.718286665
2016-07-06,148.059182601
2016-07-05,148.822689247
2016-07-04,163.006032522
2016-07-03,158.867892789
2016-07-02,171.458975807
2016-07-01,159.520288845
2016-06-30,158.322928809
2016-06-29,154.663035831
2016-06-28,163.358778626
2016-06-27,168.161509562
2016-06-26,167.413912963
2016-06-25,178.264308981
2016-06-24,176.622633936
2016-06-23,148.639387846
2016-06-22,153.034501871
2016-06-21,174.913943453
2016-06-20,204.238007567
2016-06-19,215.096417453
2016-06-18,205.6913532
2016-06-17,204.92591833
2016-06-16,218.280973053
2016-06-15,195.144937952
2016-06-14,198.777506112
2016-06-13,198.10053948
2016-06-12,190.751769696
2016-06-11,156.630107267
2016-06-10,155.450445986
2016-06-09,150.382779828
2016-06-08,152.419497697
2016-06-07,152.808039116
2016-06-06,154.511789788
2016-06-05,151.354354902
2016-06-04,152.100125156
2016-06-03,148.997705937
2016-06-02,135.132843137
2016-06-01,132.009581443
2016-05-31,122.949515311
2016-05-30,125.582103668
2016-05-29,124.253105226
2016-05-28,113.847155379
2016-05-27,97.3462671646
2016-05-26,88.1311270966
2016-05-25,90.0439082613
2016-05-24,87.6870300752
2016-05-23,84.9694692344
2016-05-22,82.8153846154
2016-05-21,88.9933264436
2016-05-20,90.0684599787
2016-05-19,91.1221859506
2016-05-18,97.9039769194
2016-05-17,95.4907290554
2016-05-16,95.0671728972
2016-05-15,94.8387997275
2016-05-14,94.2168674699
2016-05-13,89.224026811
2016-05-12,84.7683806869
2016-05-11,83.6774576561
2016-05-10,88.5152893966
2016-05-09,90.2248223339
2016-05-08,85.1841620626
2016-05-07,91.6924199442
2016-05-06,94.7175631386
2016-05-05,87.7194656489
2016-05-04,83.6201877934
2016-05-03,82.7222428864
2016-05-02,84.3742272943
2016-05-01,88.1875386473
2016-04-30,87.028436019
2016-04-29,93.6556052939
2016-04-28,92.4029126214
2016-04-27,95.0827629727
2016-04-26,103.971561657
2016-04-25,98.0995352425
2016-04-24,92.429273436
2016-04-23,84.4847836961
2016-04-22,82.3049126592
2016-04-21,83.5170857511
2016-04-20,87.7152560444
2016-04-19,83.4850455137
2016-04-18,81.8531704032
2016-04-17,81.2804938227
2016-04-16,78.0841121495
2016-04-15,83.6046164879
2016-04-14,83.9001570716
2016-04-13,76.6475343943
2016-04-12,67.3973462435
2016-04-11,65.7359114048
2016-04-10,65.6243057454
2016-04-09,61.5940114487
2016-04-08,61.5368641141
2016-04-07,59.778240221
2016-04-06,60.6844563369
2016-04-05,59.3538693421
2016-04-04,58.8268321191
2016-04-03,59.1960090535
2016-04-02,59.1390999196
2016-04-01,60.870933893
2016-03-31,61.4357782067
2016-03-30,58.5687659833
2016-03-29,63.5342490997
2016-03-28,61.9084691815
2016-03-27,66.5150921207
2016-03-26,62.0267752697
2016-03-25,66.1420229396
2016-03-24,62.3552224498
2016-03-23,51.9565925564
2016-03-22,50.7541967399
2016-03-21,52.3873218959
2016-03-20,49.7276264591
2016-03-19,44.2271368799
2016-03-18,47.6100936101
2016-03-17,36.8702123622
2016-03-16,35.3131357164
2016-03-15,36.703712667
2016-03-14,37.8015549796
2016-03-13,33.313999855
2016-03-12,30.8611926408
2016-03-11,34.558781362
2016-03-10,37.2848927228
2016-03-09,40.2202510712
2016-03-08,47.5298031605
2016-03-07,46.8700787402
2016-03-06,47.2853042022
2016-03-05,48.3144915591
2016-03-04,51.3680013928
2016-01-17,104.463104618
2016-01-16,95.3989496725
2016-01-15,92.3835577912
2016-01-14,157.117047661
2016-01-13,101.157171597
2016-01-12,80.5209660241
2016-01-11,82.0391490778
2016-01-10,74.4422551041
2016-01-09,70.3015839487
2016-01-08,71.5302541441
2016-01-07,67.4202672428
2016-01-06,65.6135134019
2016-01-05,76.2489044698
2016-01-04,81.5920233748
2016-01-03,60.7967163446
2016-01-02,50.3164795419
2016-01-01,51.7179471343
2015-12-31,49.8581855311
2015-12-30,51.7976428208
2015-12-29,52.5012219644
2015-12-28,45.6915891197
2015-12-27,48.1650029882
2015-12-26,41.0804844293
2015-12-25,57.6709515479
2015-12-24,57.0748508759
2015-12-23,46.4998001962
2015-12-22,47.5925408114
2015-12-21,50.5249892581
2015-12-20,50.060104489
2015-12-19,62.2191489774
2015-12-18,64.5650330865
2015-12-17,57.994090554
2015-12-16,55.4229998298
2015-12-15,49.8334909132
2015-12-14,40.6199523108
2015-12-13,40.2252443689
2015-12-12,35.9406009272
2015-12-11,43.0423094213
2015-12-10,35.2060322855
2015-12-09,32.594281705
2015-12-08,21.5344376635
2015-12-07,19.912473339
2015-12-06,19.5371680899
2015-12-05,15.8817405583
2015-12-04,11.537051235
2015-12-03,8.72889801963
2015-12-02,11.437116768
2015-12-01,12.6824607071
2015-11-30,19.1189192786
2015-11-29,16.2748344371
2015-11-28,10.6744128918
2015-11-27,14.6995724625
2015-11-26,12.5042427534
2015-11-25,2.32466403899
2015-11-24,-3.59321485537
2015-11-23,1.55833777304
2015-11-22,6.65096459718
2015-11-21,7.85183620295
2015-11-20,5.82717950513
2015-11-19,0.610546316362
2015-11-18,4.18105623953
2015-11-17,1.27396690247
2015-11-16,-0.61112898038
2015-11-15,-1.30204967661
2015-11-14,-1.50938649728
2015-11-13,-4.53650110609
2015-11-12,-5.57012195122
2015-11-11,-1.58620958821
2015-11-10,6.09608577614
2015-11-09,23.8813826987
2015-11-08,26.3865442456
2015-11-07,30.5767058683
2015-11-06,23.4435322546
2015-11-05,30.6754138205
2015-11-04,38.9475620345
2015-11-03,39.4191168759
2015-11-02,25.6363234663
2015-11-01,13.2199895976
2015-10-31,2.97415885154
2015-10-30,7.71948860722
2015-10-29,6.96587264353
2015-10-28,-1.37940854797
2015-10-27,-5.48134991119
2015-10-26,-8.48532888431
2015-10-25,-6.46508279338
2015-10-24,-10.2385496183
2015-10-23,-11.6607773852
2015-10-22,-18.6058653805
2015-10-21,-22.5606693161
2015-10-20,-20.9871973662
2015-10-19,-23.7006976522
2015-10-18,-25.7204078672
2015-10-17,-22.074873603
2015-10-16,-22.8953751363
2015-10-15,-28.1320742534
2015-10-14,-30.2810362144
2015-10-13,-28.55635689
2015-10-12,-27.3958919905
2015-10-11,-24.7957216445
2015-10-10,-24.5277078472
2015-10-09,-24.8057189622
2015-10-08,-22.8575881341
2015-10-07,-17.8552289798
2015-10-06,-17.2053137497
2015-10-05,-15.7277841217
2015-10-04,-19.202
2015-10-03,-24.9013915709
2015-10-02,-28.2367814256
2015-10-01,-29.7689768977
2015-09-30,-31.1009278063
2015-09-29,-27.3936752498
2015-09-28,-28.2736486486
2015-09-27,-34.2344504998
2015-09-26,-34.4681494271
2015-09-25,-34.326024985
2015-09-24,-37.2915519859
2015-09-23,-39.2337278107
2015-09-22,-33.6366495469
2015-09-21,-35.1393784044
2015-09-20,-36.2790169572
2015-09-19,-33.7005716608
2015-09-18,-37.7505008861
